Outbound?, Number, Time, Body
1,1778,2019-12-20 11:58:22.317272,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1779,2019-12-20 11:58:22.465148,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1780,2019-12-20 11:58:22.624275,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1781,2019-12-20 11:58:22.766300,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1782,2019-12-20 11:58:22.918070,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1783,2019-12-20 11:58:23.121749,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1784,2019-12-20 11:58:23.271888,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1785,2019-12-20 11:58:23.420263,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1786,2019-12-20 11:58:23.534121,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1787,2019-12-20 11:58:23.629342,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1788,2019-12-20 11:58:23.781806,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1789,2019-12-20 11:58:23.938541,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1790,2019-12-20 11:58:24.094400,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1791,2019-12-20 11:58:24.222730,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1792,2019-12-20 11:58:24.337931,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1793,2019-12-20 11:58:24.479495,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1794,2019-12-20 11:58:24.834739,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1795,2019-12-20 11:58:25.041293,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1796,2019-12-20 11:58:25.237086,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1797,2019-12-20 11:58:25.384935,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1798,2019-12-20 11:58:25.668791,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1799,2019-12-20 11:58:25.825689,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1800,2019-12-20 11:58:26.100344,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1801,2019-12-20 11:58:26.279248,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1802,2019-12-20 11:58:26.398658,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1803,2019-12-20 11:58:26.676643,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1804,2019-12-20 11:58:26.888976,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1805,2019-12-20 11:58:27.052589,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1806,2019-12-20 11:58:27.169800,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1807,2019-12-20 11:58:27.387178,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1808,2019-12-20 11:58:27.529170,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1809,2019-12-20 11:58:27.694060,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1810,2019-12-20 11:58:27.891624,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1811,2019-12-20 11:58:28.048789,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1812,2019-12-20 11:58:28.209069,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1813,2019-12-20 11:58:28.371757,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1814,2019-12-20 11:58:28.536596,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1815,2019-12-20 11:58:28.654022,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1816,2019-12-20 11:58:28.812713,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1817,2019-12-20 11:58:28.970189,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1818,2019-12-20 11:58:29.219188,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1819,2019-12-20 11:58:29.398556,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1820,2019-12-20 11:58:29.529418,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1821,2019-12-20 11:58:29.698274,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1822,2019-12-20 11:58:29.828483,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1823,2019-12-20 11:58:29.970773,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1824,2019-12-20 11:58:30.135845,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1825,2019-12-20 11:58:30.315128,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1826,2019-12-20 11:58:30.454099,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1827,2019-12-20 11:58:30.584929,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1828,2019-12-20 11:58:30.772352,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1829,2019-12-20 11:58:30.950829,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1830,2019-12-20 11:58:31.121869,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1831,2019-12-20 11:58:31.269130,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1832,2019-12-20 11:58:31.427945,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1833,2019-12-20 11:58:31.611048,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1834,2019-12-20 11:58:31.747157,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1835,2019-12-20 11:58:31.920312,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1836,2019-12-20 11:58:32.038725,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1837,2019-12-20 11:58:32.162686,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1838,2019-12-20 11:58:32.330859,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1839,2019-12-20 11:58:32.498648,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1840,2019-12-20 11:58:32.629303,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1841,2019-12-20 11:58:32.754320,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1842,2019-12-20 11:58:32.897848,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1843,2019-12-20 11:58:33.068788,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1844,2019-12-20 11:58:33.256643,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1845,2019-12-20 11:58:33.418533,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1846,2019-12-20 11:58:33.564319,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1847,2019-12-20 11:58:33.678170,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1848,2019-12-20 11:58:33.832323,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1849,2019-12-20 11:58:33.973584,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1850,2019-12-20 11:58:34.205144,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1851,2019-12-20 11:58:34.365553,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1852,2019-12-20 11:58:34.508550,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1853,2019-12-20 11:58:34.699995,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1854,2019-12-20 11:58:34.863587,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1855,2019-12-20 11:58:35.001306,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1856,2019-12-20 11:58:35.128636,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1857,2019-12-20 11:58:35.278066,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1858,2019-12-20 11:58:35.401531,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1859,2019-12-20 11:58:35.528336,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1860,2019-12-20 11:58:35.704179,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1861,2019-12-20 11:58:35.868531,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1862,2019-12-20 11:58:35.975019,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1863,2019-12-20 11:58:36.108893,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1864,2019-12-20 11:58:36.294562,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1865,2019-12-20 11:58:36.416336,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1866,2019-12-20 11:58:36.523651,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1867,2019-12-20 11:58:36.691849,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1868,2019-12-20 11:58:36.814182,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1869,2019-12-20 11:58:36.923147,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1870,2019-12-20 11:58:37.070989,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1871,2019-12-20 11:58:37.188747,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1872,2019-12-20 11:58:37.427193,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1873,2019-12-20 11:58:37.561115,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1874,2019-12-20 11:58:37.752793,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1875,2019-12-20 11:58:37.866600,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1876,2019-12-20 11:58:38.035608,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1877,2019-12-20 11:58:38.194586,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1878,2019-12-20 11:58:38.318975,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1879,2019-12-20 11:58:38.429008,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1880,2019-12-20 11:58:38.589033,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1881,2019-12-20 11:58:38.699725,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1882,2019-12-20 11:58:38.819405,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1883,2019-12-20 11:58:38.958430,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1884,2019-12-20 11:58:39.138755,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1885,2019-12-20 11:58:39.260144,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1886,2019-12-20 11:58:39.397325,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1887,2019-12-20 11:58:39.547409,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1888,2019-12-20 11:58:39.724974,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1889,2019-12-20 11:58:39.893740,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1890,2019-12-20 11:58:40.076311,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1891,2019-12-20 11:58:40.194420,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1892,2019-12-20 11:58:40.328965,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1893,2019-12-20 11:58:40.490102,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1894,2019-12-20 11:58:40.647410,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1895,2019-12-20 11:58:40.756133,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1896,2019-12-20 11:58:40.922813,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1897,2019-12-20 11:58:41.078737,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
1,1898,2019-12-20 11:58:41.232027,Your number was randomly selected for an automated poll. Have you personally been winning more since President Trump's election in 2016? Please Respond YES or NO
0,50,2019-12-20 11:58:41.271742,NO
1,50,2019-12-20 11:58:41.271734,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,88,2019-12-20 11:58:41.284926,It is 2020
1,88,2019-12-20 11:58:41.284921,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,70,2019-12-20 11:58:41.286301,Yes
1,70,2019-12-20 11:58:41.286297,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,152,2019-12-20 11:58:56.942560,Yes 
1,152,2019-12-20 11:58:56.942555,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,144,2019-12-20 11:59:05.275128,Yes
1,144,2019-12-20 11:59:05.275124,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,169,2019-12-20 11:59:37.223914,No 
1,169,2019-12-20 11:59:37.223909,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,169,2019-12-20 11:59:49.719797,NO

0,180,2019-12-20 12:00:17.572532,NO
1,180,2019-12-20 12:00:17.572527,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,224,2019-12-20 12:01:20.000615,NO
1,224,2019-12-20 12:01:20.000610,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,225,2019-12-20 12:01:44.925835,Yes
1,225,2019-12-20 12:01:44.925830,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,274,2019-12-20 12:03:24.744407,No
1,274,2019-12-20 12:03:24.744401,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,296,2019-12-20 12:04:14.427034,No
1,296,2019-12-20 12:04:14.427028,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,136,2019-12-20 12:04:19.038461,Take me off this list please 
1,136,2019-12-20 12:04:19.038456,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,310,2019-12-20 12:04:36.956847,Yes 
1,310,2019-12-20 12:04:36.956841,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,347,2019-12-20 12:05:37.273311,Idk 
1,347,2019-12-20 12:05:37.273306,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,341,2019-12-20 12:05:42.485899,Yes
1,341,2019-12-20 12:05:42.485893,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,347,2019-12-20 12:05:48.227705,My butt is pretty itchy tho

0,347,2019-12-20 12:05:55.803250,Maybe u could help

0,347,2019-12-20 12:06:07.378949,🐒

0,375,2019-12-20 12:06:39.326306,Stop
1,375,2019-12-20 12:06:39.326301,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,391,2019-12-20 12:07:38.001006,This is your local sperm bank you Jack it we pack it
1,391,2019-12-20 12:07:38.001001,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,391,2019-12-20 12:07:44.480185,How can I help you today 

0,441,2019-12-20 12:09:23.372488,NO
1,441,2019-12-20 12:09:23.372479,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,457,2019-12-20 12:09:50.098905,FUCK YOU!!! 
1,457,2019-12-20 12:09:50.098898,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,95,2019-12-20 12:10:01.870036,NO
1,95,2019-12-20 12:10:01.870031,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,465,2019-12-20 12:10:03.252916,Nigger
1,465,2019-12-20 12:10:03.252912,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,95,2019-12-20 12:10:15.833861,And bye

0,506,2019-12-20 12:11:19.697616,NO
1,506,2019-12-20 12:11:19.697607,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,523,2019-12-20 12:11:45.299307,YES
1,523,2019-12-20 12:11:45.299296,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,549,2019-12-20 12:12:29.246228,NO
1,549,2019-12-20 12:12:29.246223,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,507,2019-12-20 12:12:34.581797,no
1,507,2019-12-20 12:12:34.581791,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,561,2019-12-20 12:13:15.513871,Fuck off 
1,561,2019-12-20 12:13:15.513865,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,608,2019-12-20 12:14:15.413504,No 
1,608,2019-12-20 12:14:15.413499,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,577,2019-12-20 12:14:20.946030,Yes
1,577,2019-12-20 12:14:20.946025,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,625,2019-12-20 12:15:09.379901,Yes
1,625,2019-12-20 12:15:09.379894,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,617,2019-12-20 12:15:29.347162,Yes
1,617,2019-12-20 12:15:29.347157,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,636,2019-12-20 12:15:41.272674,Winning what
1,636,2019-12-20 12:15:41.272669,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,657,2019-12-20 12:16:06.046486,Real question is though are the ponds gonna be ready for monday 
1,657,2019-12-20 12:16:06.046476,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,657,2019-12-20 12:16:11.163869,can you poll that for me

0,696,2019-12-20 12:17:36.940948,"No?
Solangelo "
1,696,2019-12-20 12:17:36.940941,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,679,2019-12-20 12:18:55.582628,i lose all the time
1,679,2019-12-20 12:18:55.582618,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,758,2019-12-20 12:19:13.605096,No
1,758,2019-12-20 12:19:13.605091,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,722,2019-12-20 12:19:34.067674,Fuck him and fuck you 
1,722,2019-12-20 12:19:34.067669,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,758,2019-12-20 12:19:46.373051,Stop

0,734,2019-12-20 12:19:54.562042,YES
1,734,2019-12-20 12:19:54.562035,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,618,2019-12-20 12:19:59.374843,Fuck off
1,618,2019-12-20 12:19:59.374838,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,735,2019-12-20 12:20:39.004686,Yes
1,735,2019-12-20 12:20:39.004681,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,804,2019-12-20 12:21:16.791742,Suck it
1,804,2019-12-20 12:21:16.791736,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,831,2019-12-20 12:22:01.864401,YES 
1,831,2019-12-20 12:22:01.864391,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,659,2019-12-20 12:22:29.597313,No
1,659,2019-12-20 12:22:29.597303,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,792,2019-12-20 12:22:31.953451,NO
1,792,2019-12-20 12:22:31.953446,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,835,2019-12-20 12:22:52.228666,Please take me off your phone list this is a work phone . 
1,835,2019-12-20 12:22:52.228656,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,156,2019-12-20 12:23:31.856911,Yes
1,156,2019-12-20 12:23:31.856906,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,919,2019-12-20 12:25:04.731564,"Yes
Dan Meyers"
1,919,2019-12-20 12:25:04.731559,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,86,2019-12-20 12:25:19.378167,No
1,86,2019-12-20 12:25:19.378161,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,915,2019-12-20 12:25:54.913005,No TRUMP Big Dickhead
1,915,2019-12-20 12:25:54.912996,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,979,2019-12-20 12:27:39.154081,Stop
1,979,2019-12-20 12:27:39.154077,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,988,2019-12-20 12:27:55.640976,Fuck you
1,988,2019-12-20 12:27:55.640972,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,597,2019-12-20 12:27:56.465313,Yes
1,597,2019-12-20 12:27:56.465303,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,418,2019-12-20 12:28:24.312448,No
1,418,2019-12-20 12:28:24.312442,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,973,2019-12-20 12:28:29.326479,NO
1,973,2019-12-20 12:28:29.326474,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,681,2019-12-20 12:28:44.682859,NO
1,681,2019-12-20 12:28:44.682854,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,597,2019-12-20 12:28:59.231857,Take me off this list

0,814,2019-12-20 12:29:04.763238,.
1,814,2019-12-20 12:29:04.763228,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,864,2019-12-20 12:29:23.807644,No
1,864,2019-12-20 12:29:23.807639,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1064,2019-12-20 12:29:36.915429,No
1,1064,2019-12-20 12:29:36.915424,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,462,2019-12-20 12:30:29.050326,Hell yeah
1,462,2019-12-20 12:30:29.050321,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1102,2019-12-20 12:30:47.688478,Remove 
1,1102,2019-12-20 12:30:47.688473,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1065,2019-12-20 12:30:53.935470,YES
1,1065,2019-12-20 12:30:53.935465,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,237,2019-12-20 12:32:24.043311,YES
1,237,2019-12-20 12:32:24.043301,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1116,2019-12-20 12:33:40.845942,I mean I am a women so not really 😅
1,1116,2019-12-20 12:33:40.845938,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1174,2019-12-20 12:33:48.733490,NO
1,1174,2019-12-20 12:33:48.733485,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,199,2019-12-20 12:34:05.320959,No
1,199,2019-12-20 12:34:05.320954,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,1059,2019-12-20 12:34:29.897604,"Wtf dose ""winning more"" mean "
1,1059,2019-12-20 12:34:29.897595,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,304,2019-12-20 12:34:44.641904,YES 
1,304,2019-12-20 12:34:44.641899,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,304,2019-12-20 12:34:49.455021,I love Trump 

0,1209,2019-12-20 12:34:55.039066,
1,1209,2019-12-20 12:34:55.039061,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
0,492,2019-12-20 12:35:55.299138,YES
1,492,2019-12-20 12:35:55.299128,"Thank you for your response. To view results of the poll, visit @Real_Datums on Twitter."
